Order_ID,Order_Date,Customer_ID,Product_ID,Salesperson_ID,Region_ID,Units_Sold,Unit_Price,Cost_Price,Revenue,Profit,Region_Name,Country,Year,Order_Year,Product_Name,Profit_Unit,Day,Month_Name
10234,2025-03-07,24,5,19,2,2,943,893,1886,100,South,GERMANY,2025,2025,Headphones,50.0,Friday,March
10235,2023-08-30,22,2,16,3,2,787,728,1574,118,East,INDIA,2023,2023,Smartphone,59.0,Wednesday,August
10236,2023-08-31,739,5,2,4,6,943,645,5658,1788,West,GERMANY,2023,2023,Headphones,298.0,Thursday,August
10237,2024-08-18,562,4,20,4,4,1270,1187,5080,332,West,GERMANY,2024,2024,Monitor,83.0,Sunday,August
10238,2025-03-07,839,3,7,2,15,474,315,7110,2385,South,GERMANY,2025,2025,Tablet,159.0,Friday,March
10239,2025-04-28,676,1,13,2,3,1318,1147,3954,513,South,GERMANY,2025,2025,Laptop,171.0,Monday,April
10240,2024-06-07,747,6,4,3,10,489,204,4890,2850,East,INDIA,2024,2024,Printer,285.0,Friday,June
10241,2023-10-24,788,6,14,3,11,489,382,5379,1177,East,INDIA,2023,2023,Printer,107.0,Tuesday,October
10242,2023-05-21,32,2,7,1,6,787,494,4722,1758,North,USA,2023,2023,Smartphone,293.0,Sunday,May
10243,2024-06-08,872,1,7,1,15,1318,1252,19770,990,North,USA,2024,2024,Laptop,66.0,Saturday,June
10244,2024-10-08,520,2,20,1,4,787,498,3148,1156,North,USA,2024,2024,Smartphone,289.0,Tuesday,October
10245,2024-12-10,605,2,10,1,4,787,700,3148,348,North,USA,2024,2024,Smartphone,87.0,Tuesday,December
10246,2024-05-21,356,6,15,2,1,489,319,489,170,South,GERMANY,2024,2024,Printer,170.0,Tuesday,May
10247,2024-06-30,324,6,18,2,6,489,362,2934,762,South,GERMANY,2024,2024,Printer,127.0,Sunday,June
10248,2024-06-11,634,4,6,4,1,1270,1010,1270,260,West,GERMANY,2024,2024,Monitor,260.0,Tuesday,June
10249,2024-01-03,873,1,8,4,3,1318,1264,3954,162,West,GERMANY,2024,2024,Laptop,54.0,Wednesday,January
10250,2024-11-10,43,1,9,2,13,1318,1213,17134,1365,South,GERMANY,2024,2024,Laptop,105.0,Sunday,November
10251,2024-05-05,762,2,5,4,4,787,589,3148,792,West,GERMANY,2024,2024,Smartphone,198.0,Sunday,May
10252,2024-04-22,251,6,10,2,8,489,346,3912,1144,South,GERMANY,2024,2024,Printer,143.0,Monday,April
10253,2025-02-24,943,4,15,4,5,1270,1198,6350,360,West,GERMANY,2025,2025,Monitor,72.0,Monday,February
10254,2024-07-17,711,2,10,2,4,787,509,3148,1112,South,GERMANY,2024,2024,Smartphone,278.0,Wednesday,July
10255,2024-06-28,39,1,3,2,14,1318,1265,18452,742,South,GERMANY,2024,2024,Laptop,53.0,Friday,June
10256,2024-06-04,421,5,2,3,11,943,742,10373,2211,East,INDIA,2024,2024,Headphones,201.0,Tuesday,June
10257,2025-04-09,455,1,16,2,5,1318,1201,6590,585,South,GERMANY,2025,2025,Laptop,117.0,Wednesday,April
10258,2024-06-02,904,4,2,2,10,1270,988,12700,2820,South,GERMANY,2024,2024,Monitor,282.0,Sunday,June
10259,2023-09-02,187,6,7,3,9,489,345,4401,1296,East,INDIA,2023,2023,Printer,144.0,Saturday,September
10260,2023-11-21,10,3,6,1,13,474,393,6162,1053,North,USA,2023,2023,Tablet,81.0,Tuesday,November
10261,2024-12-31,676,1,15,2,15,1318,1226,19770,1380,South,GERMANY,2024,2024,Laptop,92.0,Tuesday,December
10262,2023-10-22,861,3,20,4,11,474,283,5214,2101,West,GERMANY,2023,2023,Tablet,191.0,Sunday,October
10263,2024-04-24,582,6,14,4,9,489,424,4401,585,West,GERMANY,2024,2024,Printer,65.0,Wednesday,April
10264,2024-02-01,981,5,16,2,8,943,693,7544,2000,South,GERMANY,2024,2024,Headphones,250.0,Thursday,February
10265,2024-08-31,354,4,8,1,5,1270,1137,6350,665,North,USA,2024,2024,Monitor,133.0,Saturday,August
10266,2024-03-15,905,3,12,4,5,474,389,2370,425,West,GERMANY,2024,2024,Tablet,85.0,Friday,March
10267,2024-06-22,99,5,12,2,15,943,846,14145,1455,South,GERMANY,2024,2024,Headphones,97.0,Saturday,June
10268,2024-12-02,443,1,15,4,1,1318,1040,1318,278,West,GERMANY,2024,2024,Laptop,278.0,Monday,December
10269,2024-03-06,847,6,8,2,14,489,209,6846,3920,South,GERMANY,2024,2024,Printer,280.0,Wednesday,March
10270,2024-06-27,700,4,10,1,4,1270,1194,5080,304,North,USA,2024,2024,Monitor,76.0,Thursday,June
10271,2024-10-21,543,1,17,3,5,1318,1267,6590,255,East,INDIA,2024,2024,Laptop,51.0,Monday,October
10272,2024-04-05,278,3,6,1,5,474,264,2370,1050,North,USA,2024,2024,Tablet,210.0,Friday,April
10273,2023-09-21,225,6,19,1,11,489,251,5379,2618,North,USA,2023,2023,Printer,238.0,Thursday,September
10274,2024-04-18,830,6,18,4,10,489,434,4890,550,West,GERMANY,2024,2024,Printer,55.0,Thursday,April
10275,2023-11-20,420,5,9,2,3,943,664,2829,837,South,GERMANY,2023,2023,Headphones,279.0,Monday,November
10276,2025-04-21,468,2,7,2,7,787,503,5509,1988,South,GERMANY,2025,2025,Smartphone,284.0,Monday,April
10277,2024-05-31,163,3,7,1,10,474,364,4740,1100,North,USA,2024,2024,Tablet,110.0,Friday,May
10278,2023-09-29,721,5,4,1,9,943,791,8487,1368,North,USA,2023,2023,Headphones,152.0,Friday,September
10279,2025-05-05,681,5,8,1,2,943,709,1886,468,North,USA,2025,2025,Headphones,234.0,Monday,May
10280,2024-10-28,100,5,10,3,14,943,721,13202,3108,East,INDIA,2024,2024,Headphones,222.0,Monday,October
10281,2023-11-05,367,5,10,1,5,943,814,4715,645,North,USA,2023,2023,Headphones,129.0,Sunday,November
10282,2023-05-16,134,4,12,3,11,1270,1202,13970,748,East,INDIA,2023,2023,Monitor,68.0,Tuesday,May
10283,2025-03-14,573,1,18,1,10,1318,1071,13180,2470,North,USA,2025,2025,Laptop,247.0,Friday,March
10284,2025-01-01,735,3,14,1,11,474,255,5214,2409,North,USA,2025,2025,Tablet,219.0,Wednesday,January
10285,2023-06-03,814,3,3,2,13,474,175,6162,3887,South,GERMANY,2023,2023,Tablet,299.0,Saturday,June
10286,2024-07-22,213,1,8,4,5,1318,1191,6590,635,West,GERMANY,2024,2024,Laptop,127.0,Monday,July
10287,2024-11-10,869,4,14,2,15,1270,1184,19050,1290,South,GERMANY,2024,2024,Monitor,86.0,Sunday,November
10288,2024-04-12,645,1,6,4,8,1318,1207,10544,888,West,GERMANY,2024,2024,Laptop,111.0,Friday,April
10289,2023-06-26,776,3,10,4,12,474,180,5688,3528,West,GERMANY,2023,2023,Tablet,294.0,Monday,June
10290,2025-04-04,87,5,12,4,13,943,824,12259,1547,West,GERMANY,2025,2025,Headphones,119.0,Friday,April
10291,2024-01-14,994,6,19,4,3,489,190,1467,897,West,GERMANY,2024,2024,Printer,299.0,Sunday,January
10292,2023-11-22,442,6,5,4,4,489,328,1956,644,West,GERMANY,2023,2023,Printer,161.0,Wednesday,November
10293,2024-05-20,418,2,17,4,2,787,644,1574,286,West,GERMANY,2024,2024,Smartphone,143.0,Monday,May
10294,2025-01-28,269,3,19,3,6,474,238,2844,1416,East,INDIA,2025,2025,Tablet,236.0,Tuesday,January
10295,2024-01-20,18,4,11,1,12,1270,1038,15240,2784,North,USA,2024,2024,Monitor,232.0,Saturday,January
10296,2024-08-07,326,1,7,4,6,1318,1067,7908,1506,West,GERMANY,2024,2024,Laptop,251.0,Wednesday,August
10297,2024-02-06,18,1,4,3,1,1318,1191,1318,127,East,INDIA,2024,2024,Laptop,127.0,Tuesday,February
10298,2023-05-19,12,4,11,3,7,1270,1069,8890,1407,East,INDIA,2023,2023,Monitor,201.0,Friday,May
10299,2023-08-04,309,3,1,3,15,474,219,7110,3825,East,INDIA,2023,2023,Tablet,255.0,Friday,August
10300,2025-01-27,93,5,13,3,10,943,714,9430,2290,East,INDIA,2025,2025,Headphones,229.0,Monday,January
10301,2023-10-04,628,1,16,3,4,1318,1234,5272,336,East,INDIA,2023,2023,Laptop,84.0,Wednesday,October
10302,2025-02-26,829,6,5,2,15,489,345,7335,2160,South,GERMANY,2025,2025,Printer,144.0,Wednesday,February
10303,2024-12-18,24,6,7,1,15,489,233,7335,3840,North,USA,2024,2024,Printer,256.0,Wednesday,December
10304,2025-01-18,391,5,14,3,1,943,853,943,90,East,INDIA,2025,2025,Headphones,90.0,Saturday,January
10305,2025-05-06,972,5,1,4,13,943,648,12259,3835,West,GERMANY,2025,2025,Headphones,295.0,Tuesday,May
10306,2023-10-21,45,6,19,4,15,489,364,7335,1875,West,GERMANY,2023,2023,Printer,125.0,Saturday,October
10307,2024-02-29,350,6,14,4,1,489,340,489,149,West,GERMANY,2024,2024,Printer,149.0,Thursday,February
10308,2024-04-22,673,1,4,1,10,1318,1139,13180,1790,North,USA,2024,2024,Laptop,179.0,Monday,April
10309,2025-03-03,92,4,7,2,9,1270,1175,11430,855,South,GERMANY,2025,2025,Monitor,95.0,Monday,March
10310,2023-09-01,262,4,9,2,3,1270,1210,3810,180,South,GERMANY,2023,2023,Monitor,60.0,Friday,September
10311,2024-11-21,170,4,8,1,11,1270,1132,13970,1518,North,USA,2024,2024,Monitor,138.0,Thursday,November
10312,2024-09-28,803,4,4,3,6,1270,1081,7620,1134,East,INDIA,2024,2024,Monitor,189.0,Saturday,September
10313,2023-07-14,641,6,7,2,15,489,233,7335,3840,South,GERMANY,2023,2023,Printer,256.0,Friday,July
10314,2023-06-26,930,2,3,3,3,787,578,2361,627,East,INDIA,2023,2023,Smartphone,209.0,Monday,June
10315,2025-02-13,238,2,9,2,6,787,517,4722,1620,South,GERMANY,2025,2025,Smartphone,270.0,Thursday,February
10316,2024-01-16,578,5,4,3,6,943,756,5658,1122,East,INDIA,2024,2024,Headphones,187.0,Tuesday,January
10317,2024-02-27,384,2,8,2,10,787,540,7870,2470,South,GERMANY,2024,2024,Smartphone,247.0,Tuesday,February
10318,2024-04-17,979,4,17,2,2,1270,1151,2540,238,South,GERMANY,2024,2024,Monitor,119.0,Wednesday,April
10319,2024-12-20,252,4,4,1,4,1270,1055,5080,860,North,USA,2024,2024,Monitor,215.0,Friday,December
10320,2024-11-25,552,6,18,1,1,489,236,489,253,North,USA,2024,2024,Printer,253.0,Monday,November
10321,2024-06-15,961,5,4,1,8,943,645,7544,2384,North,USA,2024,2024,Headphones,298.0,Saturday,June
10322,2023-06-27,400,6,10,1,1,489,239,489,250,North,USA,2023,2023,Printer,250.0,Tuesday,June
10323,2023-12-08,104,3,11,1,3,474,225,1422,747,North,USA,2023,2023,Tablet,249.0,Friday,December
10324,2023-05-20,332,6,20,2,1,489,410,489,79,South,GERMANY,2023,2023,Printer,79.0,Saturday,May
10325,2024-06-26,47,1,4,2,14,1318,1058,18452,3640,South,GERMANY,2024,2024,Laptop,260.0,Wednesday,June
10326,2023-09-07,93,4,14,1,7,1270,1199,8890,497,North,USA,2023,2023,Monitor,71.0,Thursday,September
10327,2025-04-09,482,1,7,4,1,1318,1093,1318,225,West,GERMANY,2025,2025,Laptop,225.0,Wednesday,April
10328,2024-06-25,773,5,12,1,12,943,807,11316,1632,North,USA,2024,2024,Headphones,136.0,Tuesday,June
10329,2023-09-25,93,4,3,2,10,1270,1126,12700,1440,South,GERMANY,2023,2023,Monitor,144.0,Monday,September
10330,2023-12-21,778,2,3,1,9,787,631,7083,1404,North,USA,2023,2023,Smartphone,156.0,Thursday,December
10331,2024-12-11,113,6,9,3,3,489,220,1467,807,East,INDIA,2024,2024,Printer,269.0,Wednesday,December
10332,2025-02-11,438,3,17,1,9,474,423,4266,459,North,USA,2025,2025,Tablet,51.0,Tuesday,February
10333,2024-03-17,704,1,5,1,3,1318,1225,3954,279,North,USA,2024,2024,Laptop,93.0,Sunday,March
10334,2024-01-01,670,1,17,4,7,1318,1125,9226,1351,West,GERMANY,2024,2024,Laptop,193.0,Monday,January
10335,2025-05-04,290,6,11,1,10,489,213,4890,2760,North,USA,2025,2025,Printer,276.0,Sunday,May
10336,2024-08-22,598,2,9,2,7,787,699,5509,616,South,GERMANY,2024,2024,Smartphone,88.0,Thursday,August
10337,2024-09-17,491,4,8,1,7,1270,1031,8890,1673,North,USA,2024,2024,Monitor,239.0,Tuesday,September
10338,2025-02-09,273,4,12,3,9,1270,1125,11430,1305,East,INDIA,2025,2025,Monitor,145.0,Sunday,February
10339,2025-02-11,778,1,10,4,15,1318,1063,19770,3825,West,GERMANY,2025,2025,Laptop,255.0,Tuesday,February
10340,2025-01-14,829,3,16,3,15,474,208,7110,3990,East,INDIA,2025,2025,Tablet,266.0,Tuesday,January
10341,2025-01-26,71,5,17,1,7,943,863,6601,560,North,USA,2025,2025,Headphones,80.0,Sunday,January
10342,2025-01-27,254,3,3,1,5,474,307,2370,835,North,USA,2025,2025,Tablet,167.0,Monday,January
10343,2023-08-07,519,6,13,3,5,489,274,2445,1075,East,INDIA,2023,2023,Printer,215.0,Monday,August
10344,2024-09-15,4,2,17,4,2,787,557,1574,460,West,GERMANY,2024,2024,Smartphone,230.0,Sunday,September
10345,2023-11-09,858,1,17,2,15,1318,1029,19770,4335,South,GERMANY,2023,2023,Laptop,289.0,Thursday,November
10346,2024-04-20,967,2,13,4,7,787,498,5509,2023,West,GERMANY,2024,2024,Smartphone,289.0,Saturday,April
10347,2023-07-07,759,6,13,2,12,489,365,5868,1488,South,GERMANY,2023,2023,Printer,124.0,Friday,July
10348,2024-03-28,171,5,14,3,7,943,655,6601,2016,East,INDIA,2024,2024,Headphones,288.0,Thursday,March
10349,2025-01-11,377,4,12,4,11,1270,998,13970,2992,West,GERMANY,2025,2025,Monitor,272.0,Saturday,January
10350,2024-01-15,472,2,19,1,15,787,624,11805,2445,North,USA,2024,2024,Smartphone,163.0,Monday,January
10351,2023-06-19,913,5,20,1,1,943,857,943,86,North,USA,2023,2023,Headphones,86.0,Monday,June
10352,2024-07-21,832,3,12,4,13,474,416,6162,754,West,GERMANY,2024,2024,Tablet,58.0,Sunday,July
10353,2023-12-09,942,1,5,3,4,1318,1092,5272,904,East,INDIA,2023,2023,Laptop,226.0,Saturday,December
10354,2024-10-08,785,5,9,2,13,943,727,12259,2808,South,GERMANY,2024,2024,Headphones,216.0,Tuesday,October
10355,2024-09-15,732,3,2,1,10,474,276,4740,1980,North,USA,2024,2024,Tablet,198.0,Sunday,September
10356,2023-09-14,202,1,1,4,5,1318,1256,6590,310,West,GERMANY,2023,2023,Laptop,62.0,Thursday,September
10357,2024-10-03,469,6,7,4,7,489,211,3423,1946,West,GERMANY,2024,2024,Printer,278.0,Thursday,October
10358,2025-01-25,357,4,4,4,4,1270,1043,5080,908,West,GERMANY,2025,2025,Monitor,227.0,Saturday,January
10359,2025-01-03,938,6,8,4,9,489,265,4401,2016,West,GERMANY,2025,2025,Printer,224.0,Friday,January
10360,2023-10-22,233,1,9,1,6,1318,1251,7908,402,North,USA,2023,2023,Laptop,67.0,Sunday,October
10361,2024-10-01,355,3,20,2,5,474,193,2370,1405,South,GERMANY,2024,2024,Tablet,281.0,Tuesday,October
10362,2023-07-28,723,5,20,2,8,943,813,7544,1040,South,GERMANY,2023,2023,Headphones,130.0,Friday,July
10363,2024-02-21,924,2,1,1,8,787,699,6296,704,North,USA,2024,2024,Smartphone,88.0,Wednesday,February
10364,2025-04-09,382,2,14,2,15,787,583,11805,3060,South,GERMANY,2025,2025,Smartphone,204.0,Wednesday,April
10365,2024-07-22,638,2,17,1,13,787,518,10231,3497,North,USA,2024,2024,Smartphone,269.0,Monday,July
10366,2024-03-19,413,2,8,3,4,787,651,3148,544,East,INDIA,2024,2024,Smartphone,136.0,Tuesday,March
10367,2024-09-14,513,4,6,3,13,1270,1005,16510,3445,East,INDIA,2024,2024,Monitor,265.0,Saturday,September
10368,2023-11-06,37,1,13,2,13,1318,1164,17134,2002,South,GERMANY,2023,2023,Laptop,154.0,Monday,November
10369,2024-05-05,593,5,12,2,15,943,822,14145,1815,South,GERMANY,2024,2024,Headphones,121.0,Sunday,May
10370,2024-06-28,907,2,14,3,13,787,608,10231,2327,East,INDIA,2024,2024,Smartphone,179.0,Friday,June
10371,2023-07-12,298,3,11,2,10,474,391,4740,830,South,GERMANY,2023,2023,Tablet,83.0,Wednesday,July
10372,2025-01-14,183,2,5,4,8,787,685,6296,816,West,GERMANY,2025,2025,Smartphone,102.0,Tuesday,January
10373,2023-10-26,987,5,12,1,13,943,829,12259,1482,North,USA,2023,2023,Headphones,114.0,Thursday,October
10374,2023-08-06,859,1,8,3,9,1318,1248,11862,630,East,INDIA,2023,2023,Laptop,70.0,Sunday,August
10375,2025-03-22,288,1,16,3,2,1318,1045,2636,546,East,INDIA,2025,2025,Laptop,273.0,Saturday,March
10376,2024-09-25,683,6,20,4,1,489,270,489,219,West,GERMANY,2024,2024,Printer,219.0,Wednesday,September
10377,2025-02-09,699,4,15,1,3,1270,1038,3810,696,North,USA,2025,2025,Monitor,232.0,Sunday,February
10378,2024-08-23,472,6,11,4,4,489,327,1956,648,West,GERMANY,2024,2024,Printer,162.0,Friday,August
10379,2023-06-24,818,1,12,1,14,1318,1048,18452,3780,North,USA,2023,2023,Laptop,270.0,Saturday,June
10380,2024-02-14,674,1,11,2,4,1318,1225,5272,372,South,GERMANY,2024,2024,Laptop,93.0,Wednesday,February
10381,2023-07-28,965,5,15,3,10,943,646,9430,2970,East,INDIA,2023,2023,Headphones,297.0,Friday,July
10382,2024-06-08,950,4,13,2,9,1270,1195,11430,675,South,GERMANY,2024,2024,Monitor,75.0,Saturday,June
10383,2024-11-21,99,2,4,1,2,787,642,1574,290,North,USA,2024,2024,Smartphone,145.0,Thursday,November
10384,2023-07-03,318,4,10,2,14,1270,1021,17780,3486,South,GERMANY,2023,2023,Monitor,249.0,Monday,July
10385,2024-11-07,919,4,16,4,9,1270,1154,11430,1044,West,GERMANY,2024,2024,Monitor,116.0,Thursday,November
10386,2023-11-10,588,5,11,3,12,943,809,11316,1608,East,INDIA,2023,2023,Headphones,134.0,Friday,November
10387,2024-02-27,151,6,1,4,3,489,247,1467,726,West,GERMANY,2024,2024,Printer,242.0,Tuesday,February
10388,2025-01-22,525,6,8,1,15,489,413,7335,1140,North,USA,2025,2025,Printer,76.0,Wednesday,January
10389,2024-07-30,903,2,18,2,11,787,526,8657,2871,South,GERMANY,2024,2024,Smartphone,261.0,Tuesday,July
10390,2025-01-19,75,3,18,2,7,474,233,3318,1687,South,GERMANY,2025,2025,Tablet,241.0,Sunday,January
10391,2023-05-25,103,2,17,2,13,787,575,10231,2756,South,GERMANY,2023,2023,Smartphone,212.0,Thursday,May
10392,2023-05-27,62,3,19,1,8,474,422,3792,416,North,USA,2023,2023,Tablet,52.0,Saturday,May
10393,2023-12-07,918,4,3,1,6,1270,1049,7620,1326,North,USA,2023,2023,Monitor,221.0,Thursday,December
10394,2025-04-07,187,3,13,3,5,474,344,2370,650,East,INDIA,2025,2025,Tablet,130.0,Monday,April
10395,2024-04-12,558,4,1,3,15,1270,1082,19050,2820,East,INDIA,2024,2024,Monitor,188.0,Friday,April
10396,2024-08-10,813,3,8,4,4,474,253,1896,884,West,GERMANY,2024,2024,Tablet,221.0,Saturday,August
10397,2023-06-13,96,6,20,2,3,489,400,1467,267,South,GERMANY,2023,2023,Printer,89.0,Tuesday,June
10398,2023-12-29,86,4,11,3,3,1270,1161,3810,327,East,INDIA,2023,2023,Monitor,109.0,Friday,December
10399,2024-04-06,84,3,8,1,14,474,226,6636,3472,North,USA,2024,2024,Tablet,248.0,Saturday,April
10400,2024-11-26,878,2,7,4,2,787,510,1574,554,West,GERMANY,2024,2024,Smartphone,277.0,Tuesday,November
10401,2023-12-30,176,6,19,1,10,489,327,4890,1620,North,USA,2023,2023,Printer,162.0,Saturday,December
10402,2023-12-11,714,3,18,3,8,474,239,3792,1880,East,INDIA,2023,2023,Tablet,235.0,Monday,December
10403,2024-08-13,751,1,17,1,3,1318,1094,3954,672,North,USA,2024,2024,Laptop,224.0,Tuesday,August
10404,2023-11-26,162,3,14,2,5,474,274,2370,1000,South,GERMANY,2023,2023,Tablet,200.0,Sunday,November
10405,2023-06-22,744,4,18,1,10,1270,1108,12700,1620,North,USA,2023,2023,Monitor,162.0,Thursday,June
10406,2024-12-25,270,2,16,4,8,787,574,6296,1704,West,GERMANY,2024,2024,Smartphone,213.0,Wednesday,December
10407,2024-01-31,401,6,9,3,4,489,428,1956,244,East,INDIA,2024,2024,Printer,61.0,Wednesday,January
10408,2024-10-17,279,6,12,3,7,489,413,3423,532,East,INDIA,2024,2024,Printer,76.0,Thursday,October
10409,2025-01-21,1,6,16,1,14,489,339,6846,2100,North,USA,2025,2025,Printer,150.0,Tuesday,January
10410,2024-07-04,55,4,8,2,12,1270,1095,15240,2100,South,GERMANY,2024,2024,Monitor,175.0,Thursday,July
10411,2023-06-26,119,5,13,1,14,943,861,13202,1148,North,USA,2023,2023,Headphones,82.0,Monday,June
10412,2024-01-17,778,2,8,4,7,787,737,5509,350,West,GERMANY,2024,2024,Smartphone,50.0,Wednesday,January
10413,2023-07-22,209,3,19,4,10,474,343,4740,1310,West,GERMANY,2023,2023,Tablet,131.0,Saturday,July
10414,2024-08-18,771,1,9,4,3,1318,1090,3954,684,West,GERMANY,2024,2024,Laptop,228.0,Sunday,August
10415,2024-12-17,282,5,9,4,4,943,707,3772,944,West,GERMANY,2024,2024,Headphones,236.0,Tuesday,December
10416,2023-10-27,213,4,19,4,15,1270,1196,19050,1110,West,GERMANY,2023,2023,Monitor,74.0,Friday,October
10417,2024-08-27,185,1,13,2,9,1318,1064,11862,2286,South,GERMANY,2024,2024,Laptop,254.0,Tuesday,August
10418,2023-11-21,760,5,11,1,1,943,852,943,91,North,USA,2023,2023,Headphones,91.0,Tuesday,November
10419,2025-04-11,391,1,3,4,9,1318,1154,11862,1476,West,GERMANY,2025,2025,Laptop,164.0,Friday,April
10420,2023-09-04,595,4,10,4,15,1270,1032,19050,3570,West,GERMANY,2023,2023,Monitor,238.0,Monday,September
10421,2024-05-25,149,4,12,2,12,1270,1074,15240,2352,South,GERMANY,2024,2024,Monitor,196.0,Saturday,May
10422,2024-07-14,17,4,16,2,11,1270,1019,13970,2761,South,GERMANY,2024,2024,Monitor,251.0,Sunday,July
10423,2024-07-18,926,4,18,3,7,1270,1005,8890,1855,East,INDIA,2024,2024,Monitor,265.0,Thursday,July
10424,2025-03-25,625,2,11,2,12,787,668,9444,1428,South,GERMANY,2025,2025,Smartphone,119.0,Tuesday,March
10425,2023-07-18,781,6,8,2,5,489,408,2445,405,South,GERMANY,2023,2023,Printer,81.0,Tuesday,July
10426,2025-03-09,948,1,9,2,10,1318,1192,13180,1260,South,GERMANY,2025,2025,Laptop,126.0,Sunday,March
10427,2024-11-03,440,5,19,3,8,943,691,7544,2016,East,INDIA,2024,2024,Headphones,252.0,Sunday,November
10428,2024-09-04,498,2,19,1,15,787,628,11805,2385,North,USA,2024,2024,Smartphone,159.0,Wednesday,September
10429,2023-07-02,441,5,16,1,5,943,744,4715,995,North,USA,2023,2023,Headphones,199.0,Sunday,July
10430,2024-09-01,937,3,10,1,9,474,330,4266,1296,North,USA,2024,2024,Tablet,144.0,Sunday,September
10431,2024-10-20,208,4,12,2,11,1270,1152,13970,1298,South,GERMANY,2024,2024,Monitor,118.0,Sunday,October
10432,2023-09-08,777,6,17,3,1,489,240,489,249,East,INDIA,2023,2023,Printer,249.0,Friday,September
10433,2024-04-08,971,5,4,2,6,943,873,5658,420,South,GERMANY,2024,2024,Headphones,70.0,Monday,April
10434,2025-01-09,129,4,17,1,11,1270,1143,13970,1397,North,USA,2025,2025,Monitor,127.0,Thursday,January
10435,2025-02-18,95,6,6,2,9,489,207,4401,2538,South,GERMANY,2025,2025,Printer,282.0,Tuesday,February
10436,2024-06-25,390,2,8,2,5,787,499,3935,1440,South,GERMANY,2024,2024,Smartphone,288.0,Tuesday,June
10437,2024-08-12,642,2,10,2,14,787,683,11018,1456,South,GERMANY,2024,2024,Smartphone,104.0,Monday,August
10438,2023-06-18,555,5,11,4,11,943,846,10373,1067,West,GERMANY,2023,2023,Headphones,97.0,Sunday,June
10439,2023-05-23,264,5,8,2,2,943,767,1886,352,South,GERMANY,2023,2023,Headphones,176.0,Tuesday,May
10440,2024-09-02,272,2,15,1,7,787,605,5509,1274,North,USA,2024,2024,Smartphone,182.0,Monday,September
10441,2024-05-29,799,5,20,2,14,943,826,13202,1638,South,GERMANY,2024,2024,Headphones,117.0,Wednesday,May
10442,2025-02-20,223,3,17,2,10,474,353,4740,1210,South,GERMANY,2025,2025,Tablet,121.0,Thursday,February
10443,2024-04-01,434,1,19,1,15,1318,1090,19770,3420,North,USA,2024,2024,Laptop,228.0,Monday,April
10444,2024-10-14,279,2,10,3,6,787,630,4722,942,East,INDIA,2024,2024,Smartphone,157.0,Monday,October
10445,2023-06-14,929,3,16,4,10,474,394,4740,800,West,GERMANY,2023,2023,Tablet,80.0,Wednesday,June
10446,2024-09-15,890,4,20,2,6,1270,1215,7620,330,South,GERMANY,2024,2024,Monitor,55.0,Sunday,September
10447,2024-03-30,185,3,8,1,4,474,206,1896,1072,North,USA,2024,2024,Tablet,268.0,Saturday,March
10448,2025-02-07,37,2,17,4,7,787,681,5509,742,West,GERMANY,2025,2025,Smartphone,106.0,Friday,February
10449,2025-04-22,653,5,14,3,6,943,706,5658,1422,East,INDIA,2025,2025,Headphones,237.0,Tuesday,April
